stop_id,"stop_name","stop_desc",stop_lat,stop_lon
20014747,"R. Cerro Cora, 1261","Ref.: R Caramimua/ R Camburiu",-23.538072,-46.708668
20014749,"R. Cerro Cora, 1777","Ref.: Pc Silveste Rabelo/ R Japuanga (itaú)",-23.535449,-46.712128
20014751,"R. Cerro Cora, 2175","Ref.: R Mario Whateley/ R Filipinas",-23.535544,-46.715684
20014752,"Av. Queiroz Filho, 159","Ref.: Av Bagiru/ R Bandim",-23.537420,-46.721309
20014753,"Av. Queiroz Filho, 313","Ref.: Av Bagiru/ R Bandim",-23.537261,-46.722522
20014787,"R. Dr. Alberto Seabra, 841","Ref.: R Aefuca/ R Papanga",-23.543948,-46.707637
20014788,"R. Dr. Alberto Seabra, 850","Ref.: R Aefuca/ R Papanga",-23.543870,-46.707467
20014789,"R. Dr. Alberto Seabra, 1304","Ref.: R Putumuju/ R Aecri",-23.540318,-46.705582
20014829,"Av. Pedroso De Moraes, 1871","Ref.: R Mario Guastini/ Av Professor Frederico Herman Junior",-23.558137,-46.700175
20014830,"Av. Pedroso De Moraes, 1870","Ref.: R Mario Guastini/ Av Professor Frederico Herman Junior",-23.557885,-46.700094
20014831,"Av. Pedroso De Moraes, 1955","Ref.: Av Pedroso De Morais/ R Professor Moniz",-23.557430,-46.701712
20014832,"Av. Pedroso De Moraes, 1956","Ref.: Rua Evangelista Rodrigues/ R Professor Moniz",-23.556971,-46.701914
20014833,"Av. Pedroso De Moraes, 2331","Ref.: R Silvia Celeste De Campos/ R Alberto Faria",-23.556065,-46.704389
20014835,"Av. Pedroso De Moraes","Ref.: Av Professor Fonseca Rodrigues/ Av Antonio Batuira",-23.553783,-46.708465
20014836,"Av. Pedroso De Moraes","Ref.: Av Professor Fonseca Rodrigues/ Av Antonio Batuira",-23.554104,-46.708468
20014837,"R. Arq. Jaime Fonseca Rodrigues, 51","Ref.: Pc Pan Americana/ R Antonio De Gouveia Giudice",-23.553062,-46.707402
20014838,"R. Arq. Jaime Fonseca Rodrigues, 144","Ref.: R Antonio De Gouveia Giudice/ R Alberto Faria",-23.552875,-46.706684
20014839,"Av. Prof. Fonseca Rodrigues, 105","Ref.: R Miralta/ Pc Pan Americana",-23.552602,-46.710405
20014840,"Av. Prof. Fonseca Rodrigues, 106","Ref.: R Miralta/ Pc Pan Americana",-23.552275,-46.710196
20014841,"Av. Prof. Fonseca Rodrigues, 211","Ref.: Pc Pero Vaz De Caminha/ R Miralta",-23.551360,-46.711801
20014842,"Av. Prof. Fonseca Rodrigues, 448","Ref.: Pc Pero Vaz De Caminha/ R Orobo",-23.550228,-46.712448
20014844,"Av. Prof. Fonseca Rodrigues, 900","Ref.: R Bennet/ Pc Beethoven",-23.547234,-46.715787
20014845,"Av. Prof. Fonseca Rodrigues, 899","Ref.: R Bennet/ Av Arruda Botelho",-23.547350,-46.716225
20014846,"Pça. Beethoven, 70","Ref.: Av Professor Fonseca Rodrigues/ R Antonio De Gouveia Giudice",-23.547280,-46.715457
20014847,"Av. Prof. Fonseca Rodrigues, 1001","Ref.: R Bennet/ Av Padre Pereira De Andrade",-23.545620,-46.718410
20014848,"Av. Prof. Fonseca Rodrigues, 1032","Ref.: R Bennet/ Av Padre Pereira De Andrade",-23.545199,-46.718362
20014849,"Av. Prof. Fonseca Rodrigues, 1573","Ref.: R Angelim/ R Baias",-23.544486,-46.721340
20014850,"Av. Prof. Fonseca Rodrigues","Ref.: R Angelim/ R Baias",-23.544101,-46.721575
20014851,"Av. Prof. Fonseca Rodrigues","Ref.: R Dos Escultores/ R Ubiracica",-23.543788,-46.725404
20014852,"Av. Prof. Fonseca Rodrigues, 2116","Ref.: R Ubiracica/ R Anatolia",-23.542888,-46.726128
20014853,"Av. Prof. Fonseca Rodrigues, 2200","Ref.: R Anatolia/ Av Queiroz Filho - Oposto",-23.542215,-46.727440
20014908,"Pça. Elvira De Jesus Jarra, 60","Pça. Elvira De Jesus Jarra, 60 Ref.: R Doutor Luis Augusto De Queiros Aranha/ R Doutor Alberto Seabr",-23.545728,-46.708979
20014909,"R. Japiaçóia","Ref.: R Doutor Luis Augusto De Queiros Aranha/ R Doutor Alberto Seabra",-23.545906,-46.708833
20014910,"R. Alvilandia, 483","Ref.: R Doutor Alberto Seabra/ R Gregorio Paes De Almeida",-23.546003,-46.707955
20014911,"R. Alvilandia","Ref.: R Dona Elisa Moraes Mendes/ R Alvlandia",-23.545820,-46.705622
20014912,"R. Alvilandia, 231","Ref.: R Dona Elisa Moraes Mendes/ R Joao Batista Cardoso",-23.545923,-46.705051
20014913,"Pça. Profa. Emília Barbosa De Lima","Ref.: R Professor Tulio Ascareli/ R Padre Cerda",-23.545817,-46.702790
20014914,"R. Nazareth Paulista, 32","Ref.: Pc Professora Emilia Barbosa De Lima/ R Bernarda Luiz",-23.545697,-46.702273
20014917,"R. Pereira Leite, 429","Ref.: R Heitor Penteado/ R Armando Pinto",-23.544628,-46.698787
20014918,"R. Pereira Leite, 247","Ref.: R Heitor Penteado/ R Armando Pinto",-23.542969,-46.698240
20014919,"R. Pereira Leite, 71","Ref.: R Heitor Penteado/ R Armando Pinto",-23.542376,-46.697069
20014988,"R. Natingui, 998","Ref.: R Dos Moras/ R Sagarana",-23.555293,-46.697121
20014990,"R. Lira, 158","Ref.: R Das Tabocas/ R Romeu Perrotti",-23.552567,-46.697063
20014992,"R. Caropa, 553","Ref.: R Alfredo Piragibe/ R Miguel Rodrigues",-23.548537,-46.699472
20014993,"R. Epeira, 310","Ref.: R Miguel Rodrigues/ R Jose Dornellas",-23.549735,-46.698380
20014994,"R. Isabel De Castela, 425","Ref.: R Napoleao Laureano/ R Pascoal Vita",-23.551938,-46.699052
20014995,"R. Isabel De Castela, 263","Ref.: R Soares De Aragao/ R Ourania",-23.553213,-46.698263
20014996,"R. Livi, 456","Ref.: R Caropa/ R Bernarda Luiz",-23.547493,-46.700881
20014997,"R. Arq. Jaime Fonseca Rodrigues, 395","Ref.: R Doutor Carlos Norberto De Souza Aranha",-23.551799,-46.704363
20014998,"R. Arq. Jaime Fonseca Rodrigues, 554","Ref.: R Caraca/ R Aquiramum",-23.551537,-46.703206
20014999,"R. Arq. Jaime Fonseca Rodrigues, 756","Ref.: R Caraca/ R Aquiramum",-23.550897,-46.701023
20015000,"R. Arq. Jaime Fonseca Rodrigues, 865","Ref.: R Isabel De Castela/ R Aquiramum",-23.550470,-46.700061
20015853,"Av. Prof. Manoel José Chaves, 17","Ref.: R Banibas/ Pc Pan Americana",-23.554953,-46.709392
20015854,"Av. Prof. Manoel José Chaves, 266","Ref.: R Banibas/ R Desembargador Joaquim Barbosa De Almeida",-23.555377,-46.709949
20015897,"Av. Queiroz Filho, 1205","Ref.: Parque Villa Lobos",-23.541654,-46.730094
30003001,"Rod. Anhanguera","Ref.: R Leopoldo De Passos Lima/ Term Jardim Britânia",-23.430544,-46.787132
30003002,"Parada Exclusiva 8014-10","Term. Jardim Britânia Ref.: R. Diego Velasquez / R. Leopoldo De Passos Lima -- Saída P/ Av. Pierre R",-23.431416,-46.787200
30003006,"R. Leopoldo De Passos Lima, 368","Ref.: R Sem Nome/ R Sem Nome",-23.429878,-46.790828
30003007,"R. Leopoldo De Passos Lima, 367","Ref.: R Virginia Castiglioni/ Av Piero Tricca",-23.429998,-46.790830
30003008,"R. Leopoldo De Passos Lima, 656","Ref.: R D. Caetano Brandao/ R Ricardo Dalton",-23.428974,-46.793239
30003009,"R. Leopoldo De Passos Lima, 637","Ref.: R Pompeu Bertini/ R Tito Batista",-23.429171,-46.793160
30003010,"R. Leopoldo De Passos Lima, 880","Ref.: R Ricardo Dalton/ R Sem Nome",-23.428116,-46.795234
30003011,"R. Leopoldo De Passos Lima, 915","R. Leopoldo De Passos Lima, 915 Ref.: R Dionisio Bellante/ R Dep. Cyro Albuquerque",-23.428293,-46.795587
30003012,"R. João Fernandes Vieira, 64","Ref.: R Prfa. Maria Aparecida Nigro Gava/ Es De Pirapora",-23.428649,-46.798676
30003013,"R. João Fernandes Vieira, 92","Ref.: R Prfa. Maria Aparecida Nigro Gava/ Es De Pirapora",-23.428531,-46.798702
30003015,"Av. Da Solidariedade, 114","Ref.: R Betinho/ Av Da Solidariedade",-23.439438,-46.807088
30003017,"Av. Da Solidariedade","Ref.: Av Da Solidariedade/ R Sem Nome",-23.441789,-46.805921
30003018,"Av. Da Solidariedade","Ref.: Av Da Solidariedade/ R Sem Nome",-23.441922,-46.805923
30003019,"R. Itabira Do Mato, 179","Ref.: Rua Alagoinha Do Piauí",-23.444004,-46.804143
30003020,"R. Itabira Do Mato, 244","Ref.: Rua Alagoinha Do Piauí",-23.444153,-46.804162
30003021,"R. Itabira Do Mato, 53","Ref.: Rua Lagoa Do Morro",-23.446363,-46.803393
30003022,"R. Eduardo Grusius","Ref.: R. Francisco Peraza",-23.444269,-46.797119
30003023,"R. Eduardo Grusius, 30","Ref.: R Milton Siqueira/ R Maria De Aragao",-23.444722,-46.797298
30003025,"R. Eduardo Grusius, 405","Ref.: R Ramos Mejia/ R Milton Siqueira",-23.445878,-46.797939
30003026,"R. Eduardo Grusius, 181","R. Eduardo Grusius, 181 Ref.: R Vitorio Trento/ R Roberto Donat",-23.447038,-46.798752
30003027,"R. Eduardo Grusius, 274","R. Eduardo Grusius, 274 Ref.: Tv Simao Balli/ R Vitorio Trento",-23.446820,-46.798542
30003028,"Estr. Cel. José Gladiador","Ref.: R Osvaldo De Souza Pinto",-23.440635,-46.795653
30003029,"Estr. Cel. José Gladiador","Ref.: R Osvaldo De Souza Pinto",-23.440236,-46.795547
30003031,"Estr. Cel. José Gladiador, 294","Ref.: R D. Agnelo Rossi/ R Sem Nome",-23.437873,-46.793367
30003034,"Rod. Anhanguera","Ref.: Rodoanel Mario Covas",-23.451161,-46.786774
30003035,"Rod. Anhanguera","Ref.: R Sem Nome/ R Nsra Do Libano",-23.441097,-46.786186
30003036,"Ac. Acesso","Ref.: Acesso A/ Es De Perus",-23.423431,-46.788308
30003038,"R. Lagoa Do Morro, 127","Ref.: Av Da Solidariedade/ R Sem Nome",-23.445770,-46.800435
30003039,"R. Lagoa Do Morro, 113","Ref.: Av Da Solidariedade/ R Sem Nome",-23.445771,-46.800586
30003040,"Estr. Cel. José Gladiador, 319","Ref.: R Delsuc Alves De Magalhaes/ R Florencio Carpi",-23.435894,-46.791957
30003041,"R. Virgínia Castiglioni, 386","Ref.: R Joao Antonio Macedo/ R Ponciano Barbosa",-23.432950,-46.792768
